,x,y,cell_id,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10
27,2.658568333932837,0.45361814362231784,41,-76.94350731332142,-80.53407587644749,-90.45954525793827,-98.97646449770053,-89.49967142921216,-90.43034756676796,-95.27942553836029,-94.79133607836121,-94.93217674590096,-94.9315191491884,-101.50897490848763
28,2.5515427434352693,0.5496895147105346,41,-76.06102380288453,-82.63692559972507,-92.22553768118003,-95.17273439873593,-86.63246785305358,-90.29815636932747,-93.9152705888965,-94.62876321390655,-93.76179662632683,-98.10132189390663,-99.68772313557973
29,2.23554397669559,0.6463317690683539,41,-76.63401715092296,-82.4566183184744,-90.85146866829793,-99.17604676146225,-84.04257891720648,-94.06480418731002,-99.09115783903086,-92.2550227544195,-93.54630379369141,-96.30046153857641,-99.16346513734376
30,3.4281238643232066,0.554209340826262,61,-78.7325127312574,-82.54264625711812,-90.85260274038365,-98.21772670817919,-86.22632028020189,-91.6951347375844,-97.70762921579636,-95.41624858796843,-94.12825799128186,-98.30294554346752,-101.66935145840769
31,3.4721511535004272,0.7307054849698954,61,-77.98369777914826,-79.94912790197455,-91.93353031215115,-97.76243484333517,-87.49634277179949,-94.14447751729583,-98.78804960528099,-96.0936461494315,-95.25368621225375,-96.45506071755091,-97.0058087288908
32,3.334049753899096,0.4946260941335073,61,-76.93386944220956,-81.30735676252165,-91.14368055137305,-98.92966285517942,-88.29139787999318,-92.07603796547217,-95.4819869062168,-96.45650302614365,-93.97226925764257,-94.17021485598659,-100.29349492815649
33,3.3205690063878994,0.7346965483721009,61,-77.37143712181499,-79.32659549160692,-91.86159331741968,-96.46125089495854,-87.94132878204975,-91.14144263002837,-97.60043941501755,-94.58388671020181,-93.85574950161501,-94.22537864415068,-98.09102965607472
34,3.6218788733591296,0.10703823438653837,61,-75.52085655345041,-82.57036073867484,-89.202369640712,-96.42971557925048,-84.31166323095754,-93.22719841769778,-97.78631391588381,-96.30457778626301,-99.46743344124548,-98.37297214922073,-101.60957634374375
35,3.7034360042856234,0.6232853756562836,61,-78.7889086336882,-79.48458267292196,-86.97753273759747,-94.79233098711939,-89.23334490128369,-92.98529087456305,-94.89958722602746,-97.40548116984186,-91.19655629780016,-94.68954545041721,-100.84451799504178
36,3.48919848176295,0.5130570602357257,61,-82.3182476961201,-77.98895136284528,-91.1874025487103,-94.35583457569503,-91.41082370234015,-92.59330394982105,-96.02712448106159,-94.71642851283741,-95.8711781367674,-95.92834986140669,-102.15080052236739
37,3.650529934683804,0.4551488974301199,61,-79.563766695868,-80.25697098190443,-89.79486342724758,-95.31854672991064,-90.5323248587047,-94.41052883415165,-93.41498005713406,-94.20844756702436,-96.47931528670205,-94.0444476762736,-99.74452218913103
38,3.554245403757145,0.5137641164803254,61,-76.648394098078,-80.44798709268031,-86.77637531665472,-93.28223833269405,-88.71548486747432,-89.41278899259505,-94.71146083111236,-92.08175551033148,-96.88910097691827,-95.77944948364215,-97.87544320685785
39,3.4032320368092313,0.2018646628098661,61,-82.82422074659436,-83.62213599033086,-95.19818551656508,-97.45324699992715,-87.15813430458098,-88.66115273062778,-96.04168478429163,-91.7549328595488,-97.95377924261436,-100.75615952756135,-100.25002733711241
40,4.467049216824373,0.5145616324022061,81,-79.85076171491006,-79.03290933494766,-94.15726933242503,-96.41861757675916,-90.826657716223,-89.48869455279664,-94.76912972282659,-96.84216520144939,-95.84320027685901,-98.96279265616616,-99.79268325391266
41,4.553566885726762,0.6452967485799334,81,-78.68647591653674,-80.54789379705264,-88.88929638100262,-97.23298186756243,-89.65150659393557,-90.88926695940233,-97.47608227856946,-95.99665888616893,-97.10848567582988,-92.82073722684206,-99.52431106955864
42,4.721684106711227,0.39469203591839713,81,-82.60870197087874,-78.31165850923477,-90.03043030294512,-96.53766021424096,-87.14870180576172,-89.26528528855894,-96.46752894803478,-96.23931719145912,-95.41388078452322,-101.4246478930015,-102.64532323407232
43,4.422259467258953,0.4508506780103348,81,-77.89484892800785,-75.86861577985144,-90.58381757635499,-95.12199221742304,-87.66883378125259,-84.74556961852241,-93.31153889872367,-95.25342507775034,-96.77672912935246,-100.10376486564212,-99.29651551682826
44,4.3787259595660215,0.44118377703017636,81,-82.08005443636814,-82.09612678091764,-91.42456525028531,-98.46608511736828,-84.92655391920083,-89.17218577138675,-95.59417342330057,-92.0368024381833,-94.7237278409836,-98.6326144832191,-96.67572137219
45,4.4247364434623195,0.2804727577801822,81,-79.79039965091859,-81.52561733684534,-90.51641659511414,-98.04428568682278,-91.25778545688311,-89.18234165520722,-91.79382641909382,-97.90926102108342,-93.85590588884413,-98.27577406955243,-100.73071327395387
46,4.637310317655311,0.5444180415596864,81,-82.05906982639453,-80.33581016176203,-89.74653850981966,-97.7932138614528,-87.65192683679152,-90.80825506274226,-95.87452393401507,-96.7875423428937,-95.92490722916021,-95.26230118773312,-98.59515326307871
47,4.5493126664489525,0.5391582908269834,81,-82.68385082349462,-78.57734614396863,-88.43046573445996,-99.52548616518692,-87.10639879025376,-92.0871304107394,-94.30634920498777,-96.48677073923405,-98.39677300643565,-100.0599106939033,-99.53396431159733
48,4.420535969434944,0.5007670184963692,81,-80.0375947101669,-80.88331374962122,-88.7952901497617,-99.5936684648021,-88.36398329834795,-93.28732631312032,-96.83683408120616,-94.86887613631086,-96.55237812087032,-97.63576006908454,-97.67569378280353
49,4.576990114967003,0.46481192999372795,81,-82.02819606654992,-77.19011250386876,-92.18773225996209,-95.11818639588316,-85.40038462663483,-95.74843736082252,-97.05383345338045,-93.86094097701181,-95.2406931470564,-96.09062896261918,-100.85191457991596
50,5.2876943886924375,0.2121843177051438,101,-82.16587417216175,-78.49074321544472,-86.9562776166949,-95.25148249633635,-87.97610190640725,-91.44851587554638,-96.14010783717589,-96.17859593266984,-94.1341428927382,-97.5750509100206,-98.89476113681656
51,5.436903201585197,0.49602291868261744,101,-78.11870705044261,-75.55758260817096,-89.68545047728426,-93.22602869052923,-89.16064176707931,-94.38179290227805,-96.98285333413389,-98.90003911222826,-95.4127661628001,-96.50147199464949,-95.97368685780131
52,5.448592822520984,0.509034531491154,101,-81.62104863437955,-77.68796772407747,-87.35757007549336,-100.04155435499429,-87.85989600449666,-88.7463686255516,-97.91196373366658,-92.86483609176813,-94.0223886126936,-97.35833553635528,-98.05244927146018
53,5.3796584096167575,0.8694863168727929,101,-77.24883999366075,-76.16966217119926,-88.47297877690164,-96.54107743221039,-89.5888166873174,-88.35524753417857,-96.5615820521551,-94.7568150746997,-95.40616209362257,-95.40255438136549,-98.55515334438714
54,5.4758071432500985,0.4711458552828316,101,-80.28309664432524,-78.3122683329458,-89.54059254547705,-97.56380285928464,-89.26854879948081,-89.55137425552488,-93.4408081690957,-97.02701092192797,-92.98400001266246,-93.8276968793166,-98.49410826151498
55,5.560607628522181,0.5452321013500419,101,-78.66574309312296,-78.52116284052508,-91.37296876488743,-99.09938242233017,-85.31556860149077,-88.88785233841307,-94.98763494052167,-94.5920042466291,-96.91348726503989,-91.5815070947792,-99.00720086103681
56,5.7829278851815795,0.4947932345442135,101,-82.60492448883473,-75.27898228448018,-87.69911508363704,-94.95452974622877,-89.98916787262584,-89.17956804154603,-91.00668551767278,-92.54109431819893,-91.49067075980821,-97.4519268777928,-101.18218111300314
57,5.526186671924775,0.3246982943570702,101,-82.84171406213042,-77.4411928923812,-86.81231605771846,-98.97701177682741,-85.49908707510355,-90.72086698329265,-95.84005355348032,-97.3123106405402,-98.13033532754909,-94.95353112924334,-99.20564224175105
58,5.538632558608414,0.671423422177253,101,-84.83721884879681,-79.29739524394964,-89.53474872105048,-92.20310016762468,-88.67388852823247,-93.10520350915701,-95.32902596648879,-95.61012147162623,-99.96910610762338,-96.52193440029735,-99.6929065043013
59,5.488833112635075,0.6127899549030161,101,-80.84164859763271,-73.2383109339897,-86.68397852017685,-96.11837664249305,-90.42860844258604,-85.03025999906515,-94.77140406609324,-95.06484509640151,-94.67027130010415,-96.06415979076394,-99.55745807608437
60,6.618654792056457,0.2674004853400801,121,-85.42439603446127,-77.3103674490221,-87.88537039093295,-95.95821624081128,-90.28837637698969,-89.69926130106538,-94.90339973265935,-92.55575319219369,-100.0786845338116,-94.11563590193734,-96.49245874937404
61,6.363591881780789,0.5102844462209041,121,-87.85161829859112,-76.5021447406875,-88.74923144763049,-97.82634232776101,-90.0787527411103,-92.03152380705718,-90.92650848738141,-93.48066891764158,-92.07721769119502,-94.79804426237186,-101.24728214200664
62,6.710419146640415,0.34065444294108427,121,-85.39925588850373,-74.92048488752393,-90.12472612050833,-93.37151851286154,-89.28788399095015,-90.54995470875558,-92.88568889829367,-94.65137295620684,-95.44202857569499,-93.91242548056384,-101.08784359085264
63,6.289722340581158,0.5710388645952772,121,-82.31054564332305,-74.55751520354919,-88.68501040658184,-94.40115003164203,-90.93702374634135,-87.94345560684587,-94.81687253476511,-96.34175016722492,-92.48407279742368,-97.63938473351077,-101.81126280585019
64,6.588028564070041,0.3620863648649295,121,-87.27019574857374,-74.75893756675872,-90.37324044441982,-91.36902496080472,-92.91333455617269,-86.44538675753721,-93.94603727300003,-95.6910614671988,-95.80144938231011,-95.45715740233855,-99.03686017263942
65,6.828568343871496,0.7324901607526308,121,-82.02356392728987,-74.28312575840768,-87.06605565952188,-95.38784289272388,-88.51757431253668,-88.75277330272087,-97.47979453297472,-98.02048727341113,-92.94697777750906,-95.63444603236981,-99.10944882546359
